,name,date,time_UTC,latitude,longitude,year,month,day,id
25924,ella,19580831,600, 15.9N,  65.5W,1958,08,31,ella 1958
25925,ella,19580831,1200, 16.0N,  67.2W,1958,08,31,ella 1958
25926,ella,19580831,1800, 16.3N,  69.0W,1958,08,31,ella 1958
25927,ella,19580901,0, 16.8N,  70.7W,1958,09,01,ella 1958
25928,ella,19580901,600, 17.5N,  72.1W,1958,09,01,ella 1958
25929,ella,19580901,1200, 18.2N,  73.4W,1958,09,01,ella 1958
25930,ella,19580901,1800, 19.1N,  74.8W,1958,09,01,ella 1958
25931,ella,19580902,0, 20.0N,  76.2W,1958,09,02,ella 1958
25932,ella,19580902,600, 20.7N,  77.4W,1958,09,02,ella 1958
25933,ella,19580902,1200, 21.1N,  78.2W,1958,09,02,ella 1958
25934,ella,19580902,1800, 21.3N,  79.2W,1958,09,02,ella 1958
25935,ella,19580903,0, 21.5N,  80.4W,1958,09,03,ella 1958
25936,ella,19580903,600, 21.7N,  81.7W,1958,09,03,ella 1958
25937,ella,19580903,1100, 21.8N,  82.7W,1958,09,03,ella 1958
25938,ella,19580903,1200, 21.9N,  83.0W,1958,09,03,ella 1958
25939,ella,19580903,1700, 22.1N,  84.0W,1958,09,03,ella 1958
25940,ella,19580903,1800, 22.1N,  84.2W,1958,09,03,ella 1958
25941,ella,19580904,0, 22.4N,  85.4W,1958,09,04,ella 1958
25942,ella,19580904,600, 22.8N,  86.6W,1958,09,04,ella 1958
25943,ella,19580904,1200, 23.2N,  87.7W,1958,09,04,ella 1958
25944,ella,19580904,1800, 23.8N,  88.8W,1958,09,04,ella 1958
25945,ella,19580905,0, 24.7N,  90.1W,1958,09,05,ella 1958
25946,ella,19580905,600, 25.6N,  91.5W,1958,09,05,ella 1958
25947,ella,19580905,1200, 26.3N,  92.8W,1958,09,05,ella 1958
25948,ella,19580905,1800, 26.8N,  94.0W,1958,09,05,ella 1958
25949,ella,19580906,0, 27.1N,  95.3W,1958,09,06,ella 1958
25950,ella,19580906,600, 27.4N,  96.8W,1958,09,06,ella 1958
25951,ella,19580906,800, 27.5N,  97.2W,1958,09,06,ella 1958
25952,ella,19580906,1200, 27.5N,  98.0W,1958,09,06,ella 1958
25953,ella,19580906,1800, 27.5N,  98.8W,1958,09,06,ella 1958
25954,ella,19580907,0, 27.5N,  99.5W,1958,09,07,ella 1958
26104,janice,19581004,1200, 18.5N,  81.1W,1958,10,04,janice 1958
26105,janice,19581004,1800, 19.0N,  81.2W,1958,10,04,janice 1958
26106,janice,19581005,0, 19.4N,  81.3W,1958,10,05,janice 1958
26107,janice,19581005,600, 19.8N,  81.4W,1958,10,05,janice 1958
26108,janice,19581005,1200, 20.3N,  81.4W,1958,10,05,janice 1958
26109,janice,19581005,1800, 20.9N,  81.2W,1958,10,05,janice 1958
26110,janice,19581006,0, 21.6N,  80.6W,1958,10,06,janice 1958
26111,janice,19581006,300, 22.0N,  80.3W,1958,10,06,janice 1958
26112,janice,19581006,600, 22.4N,  79.9W,1958,10,06,janice 1958
26113,janice,19581006,1200, 23.3N,  78.8W,1958,10,06,janice 1958
26114,janice,19581006,1600, 24.2N,  78.0W,1958,10,06,janice 1958
26115,janice,19581006,1800, 24.5N,  77.6W,1958,10,06,janice 1958
26116,janice,19581006,2100, 25.1N,  77.1W,1958,10,06,janice 1958
26117,janice,19581006,2300, 25.5N,  76.8W,1958,10,06,janice 1958
26118,janice,19581007,0, 25.8N,  76.6W,1958,10,07,janice 1958
26119,janice,19581007,600, 27.2N,  75.6W,1958,10,07,janice 1958
26120,janice,19581007,1200, 28.3N,  75.1W,1958,10,07,janice 1958
26121,janice,19581007,1800, 28.9N,  74.8W,1958,10,07,janice 1958
26122,janice,19581008,0, 29.4N,  74.5W,1958,10,08,janice 1958
26123,janice,19581008,600, 30.0N,  74.2W,1958,10,08,janice 1958
26124,janice,19581008,1200, 30.7N,  73.8W,1958,10,08,janice 1958
26125,janice,19581008,1800, 31.4N,  73.3W,1958,10,08,janice 1958
26126,janice,19581009,0, 31.8N,  72.8W,1958,10,09,janice 1958
26127,janice,19581009,600, 32.0N,  72.1W,1958,10,09,janice 1958
26128,janice,19581009,1200, 32.2N,  70.9W,1958,10,09,janice 1958
26129,janice,19581009,1800, 32.7N,  69.6W,1958,10,09,janice 1958
26130,janice,19581010,0, 33.3N,  68.4W,1958,10,10,janice 1958
26131,janice,19581010,600, 34.0N,  67.1W,1958,10,10,janice 1958
26132,janice,19581010,1200, 34.8N,  65.7W,1958,10,10,janice 1958
26133,janice,19581010,1800, 36.0N,  63.9W,1958,10,10,janice 1958
26134,janice,19581011,0, 37.2N,  61.5W,1958,10,11,janice 1958
26135,janice,19581011,600, 38.4N,  59.0W,1958,10,11,janice 1958
26136,janice,19581011,1200, 39.9N,  55.9W,1958,10,11,janice 1958
26137,janice,19581011,1800, 41.5N,  51.5W,1958,10,11,janice 1958
26138,janice,19581012,0, 43.3N,  47.0W,1958,10,12,janice 1958
26139,janice,19581012,600, 45.0N,  43.0W,1958,10,12,janice 1958
26140,janice,19581012,1200, 46.2N,  38.2W,1958,10,12,janice 1958
26141,janice,19581012,1800, 47.2N,  33.5W,1958,10,12,janice 1958
26142,janice,19581013,0, 48.0N,  28.2W,1958,10,13,janice 1958
26239,cindy,19590704,1200, 31.5N,  79.0W,1959,07,04,cindy 1959
26240,cindy,19590704,1800, 31.0N,  79.0W,1959,07,04,cindy 1959
26241,cindy,19590705,0, 30.5N,  78.9W,1959,07,05,cindy 1959
26242,cindy,19590705,600, 30.0N,  78.7W,1959,07,05,cindy 1959
26243,cindy,19590705,1200, 29.8N,  78.5W,1959,07,05,cindy 1959
26244,cindy,19590705,1800, 29.8N,  78.3W,1959,07,05,cindy 1959
26245,cindy,19590706,0, 30.0N,  78.2W,1959,07,06,cindy 1959
26246,cindy,19590706,600, 30.3N,  78.0W,1959,07,06,cindy 1959
26247,cindy,19590706,1200, 30.5N,  77.9W,1959,07,06,cindy 1959
26248,cindy,19590706,1800, 30.8N,  77.7W,1959,07,06,cindy 1959
26249,cindy,19590707,0, 31.3N,  77.4W,1959,07,07,cindy 1959
26250,cindy,19590707,600, 31.8N,  77.2W,1959,07,07,cindy 1959
26251,cindy,19590707,1200, 32.0N,  77.0W,1959,07,07,cindy 1959
26252,cindy,19590707,1800, 32.1N,  76.9W,1959,07,07,cindy 1959
26253,cindy,19590708,0, 32.2N,  77.0W,1959,07,08,cindy 1959
26254,cindy,19590708,600, 32.3N,  77.5W,1959,07,08,cindy 1959
26255,cindy,19590708,1200, 32.4N,  78.1W,1959,07,08,cindy 1959
26256,cindy,19590708,1800, 32.4N,  78.7W,1959,07,08,cindy 1959
26257,cindy,19590709,0, 32.6N,  79.3W,1959,07,09,cindy 1959
26258,cindy,19590709,400, 33.0N,  79.6W,1959,07,09,cindy 1959
26259,cindy,19590709,600, 33.2N,  79.8W,1959,07,09,cindy 1959
26260,cindy,19590709,1200, 33.7N,  80.1W,1959,07,09,cindy 1959
26261,cindy,19590709,1800, 34.1N,  80.3W,1959,07,09,cindy 1959
26262,cindy,19590710,0, 34.5N,  79.9W,1959,07,10,cindy 1959
26263,cindy,19590710,600, 35.1N,  79.2W,1959,07,10,cindy 1959
26264,cindy,19590710,1200, 35.9N,  77.9W,1959,07,10,cindy 1959
26265,cindy,19590710,1800, 36.9N,  76.4W,1959,07,10,cindy 1959
26266,cindy,19590711,0, 38.0N,  74.6W,1959,07,11,cindy 1959
26267,cindy,19590711,600, 39.5N,  72.7W,1959,07,11,cindy 1959
26268,cindy,19590711,1200, 41.7N,  70.7W,1959,07,11,cindy 1959
26269,cindy,19590711,1800, 44.3N,  67.7W,1959,07,11,cindy 1959
26270,cindy,19590712,0, 46.3N,  64.9W,1959,07,12,cindy 1959
26271,cindy,19590712,600, 48.3N,  62.0W,1959,07,12,cindy 1959
26272,cindy,19590712,1200, 50.5N,  59.1W,1959,07,12,cindy 1959
26273,cindy,19590712,1800, 53.0N,  56.2W,1959,07,12,cindy 1959
26275,debra,19590722,1800, 27.5N,  91.2W,1959,07,22,debra 1959
26276,debra,19590723,0, 27.6N,  91.7W,1959,07,23,debra 1959
26277,debra,19590723,600, 27.9N,  92.3W,1959,07,23,debra 1959
26278,debra,19590723,1200, 28.2N,  92.9W,1959,07,23,debra 1959
26279,debra,19590723,1800, 28.5N,  93.5W,1959,07,23,debra 1959
26280,debra,19590724,0, 28.5N,  94.1W,1959,07,24,debra 1959
26281,debra,19590724,600, 28.3N,  94.6W,1959,07,24,debra 1959
26282,debra,19590724,1200, 28.3N,  95.0W,1959,07,24,debra 1959
26283,debra,19590724,1800, 28.4N,  95.2W,1959,07,24,debra 1959
26284,debra,19590725,0, 28.7N,  95.2W,1959,07,25,debra 1959
26285,debra,19590725,500, 29.1N,  95.2W,1959,07,25,debra 1959
26286,debra,19590725,600, 29.2N,  95.2W,1959,07,25,debra 1959
26287,debra,19590725,1200, 29.5N,  95.1W,1959,07,25,debra 1959
26288,debra,19590725,1800, 30.0N,  95.1W,1959,07,25,debra 1959
26289,debra,19590726,0, 30.6N,  95.1W,1959,07,26,debra 1959
26290,debra,19590726,600, 31.3N,  95.2W,1959,07,26,debra 1959
26291,debra,19590726,1200, 32.1N,  95.4W,1959,07,26,debra 1959
26292,debra,19590726,1800, 33.1N,  95.6W,1959,07,26,debra 1959
26293,debra,19590727,0, 34.1N,  96.2W,1959,07,27,debra 1959
26294,debra,19590727,600, 35.0N,  97.1W,1959,07,27,debra 1959
26295,debra,19590727,1200, 35.8N,  98.0W,1959,07,27,debra 1959
26296,debra,19590727,1800, 36.2N,  98.8W,1959,07,27,debra 1959
26572,abby,19600709,1200, 12.0N,  55.8W,1960,07,09,abby 1960
26573,abby,19600709,1800, 12.5N,  57.0W,1960,07,09,abby 1960
26574,abby,19600710,0, 13.0N,  58.2W,1960,07,10,abby 1960
26575,abby,19600710,600, 13.5N,  59.6W,1960,07,10,abby 1960
26576,abby,19600710,1200, 13.9N,  60.9W,1960,07,10,abby 1960
26577,abby,19600710,1800, 14.1N,  62.3W,1960,07,10,abby 1960
26578,abby,19600711,0, 14.3N,  63.5W,1960,07,11,abby 1960
26579,abby,19600711,600, 14.5N,  64.7W,1960,07,11,abby 1960
26580,abby,19600711,1200, 14.7N,  65.8W,1960,07,11,abby 1960
26581,abby,19600711,1800, 14.9N,  67.3W,1960,07,11,abby 1960
26582,abby,19600712,0, 14.9N,  68.9W,1960,07,12,abby 1960
26583,abby,19600712,600, 14.7N,  70.4W,1960,07,12,abby 1960
26584,abby,19600712,1200, 14.7N,  71.9W,1960,07,12,abby 1960
26585,abby,19600712,1800, 15.0N,  73.2W,1960,07,12,abby 1960
26586,abby,19600713,0, 15.2N,  74.3W,1960,07,13,abby 1960
26587,abby,19600713,600, 15.2N,  75.4W,1960,07,13,abby 1960
26588,abby,19600713,1200, 14.9N,  76.7W,1960,07,13,abby 1960
26589,abby,19600713,1800, 14.7N,  78.1W,1960,07,13,abby 1960
26590,abby,19600714,0, 14.7N,  79.5W,1960,07,14,abby 1960
26591,abby,19600714,600, 15.1N,  81.0W,1960,07,14,abby 1960
26592,abby,19600714,1200, 15.6N,  82.5W,1960,07,14,abby 1960
26593,abby,19600714,1800, 15.9N,  83.9W,1960,07,14,abby 1960
26594,abby,19600715,0, 16.1N,  85.2W,1960,07,15,abby 1960
26595,abby,19600715,600, 16.3N,  86.6W,1960,07,15,abby 1960
26596,abby,19600715,1200, 16.5N,  88.0W,1960,07,15,abby 1960
26597,abby,19600715,1400, 16.5N,  88.4W,1960,07,15,abby 1960
26598,abby,19600715,1800, 16.6N,  89.4W,1960,07,15,abby 1960
26599,abby,19600716,0, 16.8N,  90.6W,1960,07,16,abby 1960
26600,abby,19600716,600, 17.1N,  91.6W,1960,07,16,abby 1960
26601,abby,19600716,1200, 17.5N,  92.7W,1960,07,16,abby 1960
26602,abby,19600716,1800, 18.0N,  94.0W,1960,07,16,abby 1960
26603,abby,19600717,0, 18.6N,  95.3W,1960,07,17,abby 1960
26604,abby,19600717,600, 19.4N,  96.6W,1960,07,17,abby 1960
26605,abby,19600717,1200, 20.5N,  98.0W,1960,07,17,abby 1960
26816,anna,19610717,1800, 10.5N,  46.0W,1961,07,17,anna 1961
26817,anna,19610718,0, 10.6N,  47.6W,1961,07,18,anna 1961
26818,anna,19610718,600, 10.7N,  49.3W,1961,07,18,anna 1961
26819,anna,19610718,1200, 10.8N,  51.0W,1961,07,18,anna 1961
26820,anna,19610718,1800, 11.0N,  52.5W,1961,07,18,anna 1961
26821,anna,19610719,0, 11.2N,  54.0W,1961,07,19,anna 1961
26822,anna,19610719,600, 11.4N,  55.5W,1961,07,19,anna 1961
26823,anna,19610719,1200, 11.5N,  57.0W,1961,07,19,anna 1961
26824,anna,19610719,1800, 11.6N,  58.5W,1961,07,19,anna 1961
26825,anna,19610720,0, 11.7N,  60.2W,1961,07,20,anna 1961
26826,anna,19610720,600, 11.8N,  62.0W,1961,07,20,anna 1961
26827,anna,19610720,1200, 11.9N,  63.8W,1961,07,20,anna 1961
26828,anna,19610720,1800, 12.4N,  65.6W,1961,07,20,anna 1961
26829,anna,19610721,0, 12.9N,  67.5W,1961,07,21,anna 1961
26830,anna,19610721,600, 13.2N,  69.5W,1961,07,21,anna 1961
26831,anna,19610721,1200, 13.4N,  71.3W,1961,07,21,anna 1961
26832,anna,19610721,1800, 13.6N,  73.1W,1961,07,21,anna 1961
26833,anna,19610722,0, 13.7N,  74.8W,1961,07,22,anna 1961
26834,anna,19610722,600, 14.0N,  76.5W,1961,07,22,anna 1961
26835,anna,19610722,1200, 14.5N,  78.2W,1961,07,22,anna 1961
26836,anna,19610722,1800, 15.1N,  79.9W,1961,07,22,anna 1961
26837,anna,19610723,0, 15.2N,  81.4W,1961,07,23,anna 1961
26838,anna,19610723,600, 15.3N,  82.9W,1961,07,23,anna 1961
26839,anna,19610723,1200, 15.8N,  84.3W,1961,07,23,anna 1961
26840,anna,19610723,1800, 16.1N,  85.7W,1961,07,23,anna 1961
26841,anna,19610724,0, 16.1N,  86.7W,1961,07,24,anna 1961
26842,anna,19610724,100, 16.1N,  86.9W,1961,07,24,anna 1961
26843,anna,19610724,600, 16.2N,  87.7W,1961,07,24,anna 1961
26844,anna,19610724,1000, 16.4N,  88.5W,1961,07,24,anna 1961
26845,anna,19610724,1200, 16.5N,  88.7W,1961,07,24,anna 1961
26846,anna,19610724,1800, 16.8N,  89.7W,1961,07,24,anna 1961
26847,anna,19610725,0, 17.0N,  90.7W,1961,07,25,anna 1961
26969,debbie,19610905,1200, 13.5N,  17.7W,1961,09,05,debbie 1961
26970,debbie,19610905,1800, 14.1N,  19.3W,1961,09,05,debbie 1961
26971,debbie,19610906,0, 14.6N,  20.7W,1961,09,06,debbie 1961
26972,debbie,19610906,600, 14.9N,  22.0W,1961,09,06,debbie 1961
26973,debbie,19610906,1200, 15.0N,  23.2W,1961,09,06,debbie 1961
26974,debbie,19610906,1300, 15.0N,  23.4W,1961,09,06,debbie 1961
26975,debbie,19610906,1800, 15.1N,  24.4W,1961,09,06,debbie 1961
26976,debbie,19610907,0, 15.2N,  25.6W,1961,09,07,debbie 1961
26977,debbie,19610907,600, 15.4N,  26.8W,1961,09,07,debbie 1961
26978,debbie,19610907,1200, 15.7N,  28.1W,1961,09,07,debbie 1961
26979,debbie,19610907,1800, 16.1N,  29.4W,1961,09,07,debbie 1961
26980,debbie,19610908,0, 16.5N,  30.7W,1961,09,08,debbie 1961
26981,debbie,19610908,600, 17.0N,  32.0W,1961,09,08,debbie 1961
26982,debbie,19610908,1200, 17.5N,  33.2W,1961,09,08,debbie 1961
26983,debbie,19610908,1800, 18.0N,  34.5W,1961,09,08,debbie 1961
26984,debbie,19610909,0, 18.5N,  35.7W,1961,09,09,debbie 1961
26985,debbie,19610909,600, 19.1N,  37.0W,1961,09,09,debbie 1961
26986,debbie,19610909,1200, 19.7N,  38.2W,1961,09,09,debbie 1961
26987,debbie,19610909,1800, 20.4N,  39.4W,1961,09,09,debbie 1961
26988,debbie,19610910,0, 21.2N,  40.6W,1961,09,10,debbie 1961
26989,debbie,19610910,600, 22.0N,  41.8W,1961,09,10,debbie 1961
26990,debbie,19610910,1200, 22.8N,  43.0W,1961,09,10,debbie 1961
26991,debbie,19610910,1800, 23.8N,  44.1W,1961,09,10,debbie 1961
26992,debbie,19610911,0, 25.0N,  45.0W,1961,09,11,debbie 1961
26993,debbie,19610911,600, 26.5N,  45.7W,1961,09,11,debbie 1961
26994,debbie,19610911,1200, 27.9N,  46.0W,1961,09,11,debbie 1961
